Love Meeting (5 min including video),https://docs.google.com/document/d/1YcZz5WQlIzIhRWL37Knha6eutCkBMXv8KAIFZl5IdPs/edit
"Personal Info, Team - example (1 min)",https://docs.google.com/spreadsheets/d/1Ti_xaV9IVvj-bklxOjNY-IeGsC-YqcgvB03qvfFQrnI/edit#gid=0
Trust:  How to create it among peers (2 min),https://docs.google.com/document/d/1EKLDirgPz4VYnPe1Z3S7mHc9enkPOPVtKwfBwq05z48/edit
"Mistake:   Repair, Rewind, Redo (1 min)",https://docs.google.com/document/d/1AqBGwJ2gMQCrx5hK8q-u7wP0T0ut3dr6kGUJ2pc5IpQ/edit
Difficult Conversations:  how to have them (1 min),https://docs.google.com/document/d/11pGR1sc5IlFXxXE9ve_RrvE1MVWpoYR7CxSyPL6wHQk/edit
Recruiting and Onboarding (15 min),https://docs.google.com/document/d/1zHHQok1GAPpUdx_apA_M6RWB7753zbBhac8-9H2dG_M/edit?usp=drive_web&ouid=102503928790226855337
Recruiting at ___ (30 min),https://docs.google.com/document/d/1Mw1bOV14woAMGV7x_RI_yjWSuUa1aDDfDgL2M8Vg7sA/edit?usp=drive_web&ouid=102503928790226855337
Making the Offer (1 min),https://docs.google.com/document/d/1IDbshCFwd19_6Ke__-0klE-BYJdJympMMprybTIp1bg/edit?usp=drive_web&ouid=102503928790226855337
Compensation (3 min),https://docs.google.com/document/d/1EnMXBO0uum5E5x6QlMcbcdOIRightwdy73DzRerKTdI/edit#
Hiring Execs: External vs Internal (2 min),https://docs.google.com/document/d/1gaknANyT2UJC0YMF6zYnErMp4imlslDbPmg-d9yeGlI/edit
Onboarding a new hire (2 min),https://docs.google.com/document/d/1FwrvtGTdhCbxparQ3a4y7Z5RidSHXzsZORoGTubcY3U/edit
Teaching / Training (1 min),https://docs.google.com/document/d/1sGF4V0xFWjESabSZElwF3YienjtiLZtp81YTHe-zMpM/edit
Firing Well (updated) (5 min),https://docs.google.com/document/d/1J3c8lGMzPJXMMSWNIh7UCsv-_4qKYZkrkwloIbu3BW8/edit
Difficult Conversations:  how to have them (1 min),https://docs.google.com/document/d/11pGR1sc5IlFXxXE9ve_RrvE1MVWpoYR7CxSyPL6wHQk/edit
Decision-making: separate decision from implementation (1 min),https://docs.google.com/document/d/18VkFRbhDTeU0nBEiot8CXiK37UUEZp0D-sT4-IN02Hs/edit
"Comms, Internal:  Announcing traumatic events (5 min)",https://docs.google.com/document/d/14HaKYEnw4ec--oL_vPKCRK8ognGbzkc8BzfA6_aIpfo/edit
Exit Interview (2 min),https://docs.google.com/document/d/13sbYMbMyDFEen8Sk0vkYqaKhbUHDKD6-OOqiDJaQFgk/edit?usp=drive_web&ouid=102503928790226855337
